Date,qqq_return,predicted_volatility,leverage,strategy_return
2025-02-11,-0.0023805783841158723,0.1862386480938498,1.3072852270612474,-0.0031120949534160156
2025-02-12,0.0005870733004280648,0.18606525853079436,1.3136631305111945,0.0007712165496798707
2025-02-13,0.014385972140796843,0.17756116199961477,1.3191088542740845,0.01897666322826542
2025-02-14,0.004198477092534736,0.1731911087114769,1.3352646180411705,0.005606077911317998
2025-02-18,0.0022669378765327597,0.17480232840161095,1.3549423449571416,0.0030715701223014607
2025-02-19,0.00027816620978238227,0.17388556405870942,1.368623172970468,0.0003807047206455329
2025-02-20,-0.004244730045244172,0.1752131039101249,1.3811875361525061,-0.0058627682328233136
2025-02-21,-0.02075442975965247,0.19917644157781597,1.3894868787870243,-0.028838007827744042
2025-02-24,-0.011804198419748446,0.20608123145501708,1.37809543185163,-0.016267311918925564
2025-02-25,-0.012599460554528319,0.2003785774676329,1.3505933389044893,-0.017016747498735812
2025-02-26,0.0024157637599380166,0.19500469082044086,1.3318742520388698,0.0032174935508700537
2025-02-27,-0.02777139286504471,0.21869173390269578,1.322809923017633,-0.03673627405790223
2025-02-28,0.01579152082814672,0.20998073588681346,1.297211835636621,0.02048494772097414
2025-03-03,-0.021882533504526847,0.2356456813221836,1.2778252123364977,-0.02796205302188254
2025-03-04,-0.0030177572511563833,0.23998516785257162,1.2437816114545786,-0.003753430976822026
2025-03-05,0.013036083157005551,0.22970731853829077,1.2070451450601545,0.015735140885264003
2025-03-06,-0.02750941111271632,0.2546088977555552,1.185462658109574,-0.03261137962070974
2025-03-07,0.00735355565336393,0.24568280039747922,1.1496224415136442,0.008453812604026703
2025-03-10,-0.03875639547136145,0.2852179616747016,1.125613315793686,-0.043624714814730556
2025-03-11,-0.0023903569900675103,0.27610584477790057,1.0877876674773568,-0.0026002008546637326
2025-03-12,0.011280711526395981,0.2608589980389409,1.0546353398333135,0.011897037034202203
2025-03-13,-0.017990515740839097,0.26366473797248335,1.0371329425199938,-0.01865855652774872
2025-03-14,0.024170565836783897,0.24920095370002096,1.0209585553641816,0.02467714597905773
2025-03-17,0.006483669682431303,0.2396421133441899,1.0177308968534922,0.006598630960802607
2025-03-18,-0.01704740848975428,0.24844302448048494,1.0223656999598283,-0.017428685713128753
2025-03-19,0.013381434972633555,0.23908512748280358,1.0194386512246532,0.013641552019951955
2025-03-20,-0.0033896036002503127,0.2382986791100119,1.024204835004268,-0.0034716483961242444
2025-03-21,0.0032966950487798297,0.23439751668760242,1.0287318815604904,0.003391415300462427
2025-03-24,0.021944433947672648,0.22730121820444074,1.0356104850155967,0.022725885883941997
2025-03-25,0.005706586788132961,0.22419402345114486,1.0472926006809447,0.005976466118355288
2025-03-26,-0.01840073330197034,0.23476496992389104,1.0596222279700007,-0.0194978260177156
2025-03-27,-0.005697928416668718,0.232519361060087,1.0605808807647803,-0.006043113938685179
2025-03-28,-0.026327883510824712,0.2547625359557146,1.0632351357884193,-0.0279927307996534
2025-03-31,-4.261749171119433e-05,0.2576439708792681,1.0483389256355728,-4.4677575473796396e-05
2025-04-01,0.008061072224538668,0.2552653501996257,1.034155714481849,0.008336403905857574
2025-04-02,0.007298463725373461,0.25147353065973604,1.02419522676532,0.007475051710247334
2025-04-03,-0.053533530892642234,0.3243462364107751,1.0187307154401242,-0.05453625222629741
2025-04-04,-0.062108960931021695,0.44487743763345067,0.9960779334467822,-0.06186536545269902
2025-04-07,0.002413314389199117,0.4502266675504617,0.959362020906775,0.0023152421695054643
2025-04-08,-0.01800849752587219,0.4875492577370144,0.9111399106467692,-0.016408260826605753
2025-04-09,0.12003081852824549,0.4560182890948057,0.8535036386158554,0.10244674035989695
2025-04-10,-0.042532205946777424,0.5201997236927486,0.7979981817886217,-0.033940623012987586
2025-04-11,0.018423043965932084,0.501720186980419,0.7438166941906904,0.01370336765966935
2025-04-14,0.006778168068490631,0.4511391271873773,0.6994863861560194,0.004741236286986638
2025-04-15,0.0011148752297995834,0.44548312502237175,0.6730620935240655,0.0007503802561870313
2025-04-16,-0.030153572053385203,0.46152678609219727,0.6527214374188344,-0.01968188289399798
2025-04-17,-0.00018004161622220405,0.44148710800763774,0.6325321523330037,-0.00011388211101854338
2025-04-21,-0.024746804152445123,0.47342638894841516,0.6204841157087174,-0.01535499889114673
2025-04-22,0.02625203444389168,0.44663221228441885,0.6036806761950304,0.015847845904583758
2025-04-23,0.022678220875442134,0.4330662826164728,0.5956923113197331,0.013509241809911546
2025-04-24,0.028137166754721887,0.42147451309970907,0.5923444069094037,0.016666893353436726
2025-04-25,0.011147935452434199,0.4084664117402519,0.5924919104949848,0.006605061574287511
2025-04-28,-0.0003174750011986083,0.4093926924006609,0.5960470955861737,-0.0001892300523856475
2025-04-29,0.006604433415682953,0.4009855185302018,0.5987041020835963,0.0039541013779073615
2025-04-30,-0.0001262097820908803,0.4039279649049808,0.6032058856874449,-7.613048338854888e-05
2025-05-01,0.01306071334121195,0.4026638937345865,0.6060634042763247,0.007915620389852124
2025-05-02,0.014843904055049206,0.37454551712854245,0.6087546403517783,0.009036295474447783
2025-05-05,-0.005932493604820288,0.36115433877116326,0.6194311814926051,-0.003674771522831155
2025-05-06,-0.009301682951692758,0.3700824804011419,0.6326663899297057,-0.0058848621733181465
2025-05-07,0.003925869653398806,0.3585055258837291,0.6404588804190425,0.0025143580828868935
2025-05-08,0.010324912017485754,0.2688462747052868,0.6508007787092749,0.006719460781084479
2025-05-09,-0.0006552983540776269,0.24373190597824487,0.6774441500376467,-0.0004439280364991868
